,Unnamed: 0,title,genre,rating,views,year,duration
1554,47890,Jaane Bhi Do Yaaro,Comedy,8.3,17069,1983,132
1555,47894,Jaws 3-D,Adventure,3.7,52241,1983,99
1556,47918,The Keep,Drama,5.7,16660,1983,96
1557,47925,The King of Comedy,Comedy,7.8,129905,1982,109
1558,47934,Koyaanisqatsi,Documentary,8.2,44150,1982,86
1559,47936,Krull,Action,6.1,38800,1983,121
1560,47964,Local Hero,Comedy,7.3,29129,1983,111
1561,47967,Lone Wolf McQuade,Action,6.3,15269,1983,107
1562,47991,The Man with Two Brains,Comedy,6.4,29150,1983,93
1563,48016,Merry Christmas Mr. Lawrence,Drama,7.2,21992,1983,123
1564,48035,Monty Python's the Meaning of Life,Comedy,7.5,129085,1983,107
1565,48043,Mr. Mom,Comedy,6.6,30609,1983,91
1566,48058,National Lampoon's Vacation,Adventure,7.3,127070,1983,98
1567,48064,Never Say Never Again,Action,6.1,76667,1983,134
1568,48072,Nostalghia,Drama,7.9,32642,1983,125
1569,48080,Octopussy,Action,6.5,119143,1983,131
1570,48096,The Osterman Weekend,Action,5.8,10022,1983,103
1571,48101,The Outsiders,Crime,7.0,107755,1983,91
1572,48115,Pauline at the Beach,Comedy,7.3,11610,1983,95
1573,48141,Porky's II: The Next Day,Comedy,5.0,13396,1983,98
1574,48163,Psycho II,Crime,6.6,34448,1983,113
1575,48186,Star Wars: Episode VI - Return of the Jedi,Action,8.3,1192726,1983,131
1576,48190,The Right Stuff,Adventure,7.8,68440,1983,193
1577,48192,Risky Business,Comedy,6.8,106928,1983,99
1578,48202,Rumble Fish,Crime,7.1,40652,1983,94
1579,48227,Scarface,Crime,8.3,997982,1983,170
1580,48269,Silkwood,Biography,7.1,24190,1983,131
1581,48276,Sleepaway Camp,Horror,6.2,43093,1983,84
1582,48281,Smokey and the Bandit Part 3,Action,3.5,10213,1983,85
1583,48289,Something Wicked This Way Comes,Fantasy,6.7,12611,1983,95
1584,48304,Staying Alive,Drama,4.8,18582,1983,93
1585,48312,Strange Brew,Comedy,6.6,19942,1983,90
1586,48318,Sudden Impact,Action,6.6,51791,1983,117
1587,48324,Superman III,Action,5.0,80570,1983,125
1588,48342,Tender Mercies,Drama,7.3,13156,1983,92
1589,48344,Terms of Endearment,Comedy,7.4,69616,1983,132
1590,48358,To Be or Not to Be,Comedy,6.9,12704,1983,107
1591,48368,Trading Places,Comedy,7.5,179844,1983,116
1592,48386,Twilight Zone: The Movie,Horror,6.5,44057,1983,101
1593,48398,Uncommon Valor,Action,6.3,12757,1983,105
1594,48409,Valley Girl,Comedy,6.4,20589,1983,99
1595,48419,Videodrome,Drama,7.2,111428,1983,87
1596,48439,WarGames,Action,7.1,119868,1983,114
1597,48472,The Year of Living Dangerously,Drama,7.1,24392,1982,115
1598,48474,Yentl,Drama,6.6,17219,1983,133
1599,48487,Zelig,Comedy,7.6,45715,1983,79
1600,48506,2010: The Year We Make Contact,Adventure,6.7,60507,1984,116
1601,48516,The Adventures of Buckaroo Banzai Across the 8th Dimension,Adventure,6.2,32267,1984,103
1602,48518,Against All Odds,Action,5.9,14974,1984,121
1603,48527,All of Me,Comedy,6.7,21012,1984,93
1604,48533,Amadeus,Biography,8.4,462409,1984,160
1605,48567,Bachelor Party,Comedy,6.3,44501,1984,105
1606,48573,Balkan Spy,Comedy,8.7,13295,1984,95
1607,48589,Beverly Hills Cop,Action,7.4,229348,1984,105
1608,48596,Birdy,Drama,7.2,26375,1984,120
1609,48599,Blame It on Rio,Comedy,5.8,13013,1984,100
1610,48604,Blood Simple,Crime,7.5,112448,1984,99
1611,48609,Body Double,Crime,6.8,44104,1984,114
1612,48616,The Bounty,Adventure,7.1,34014,1984,132
1613,48624,Broadway Danny Rose,Comedy,7.4,27999,1984,84
1614,48632,C.H.U.D.,Horror,5.6,15128,1984,88
1615,48643,Cannonball Run II,Action,5.1,18630,1984,108
1616,48653,Children of the Corn,Horror,5.6,62011,1984,92
1617,48660,City Heat,Action,5.5,11643,1984,97
1618,48668,The Company of Wolves,Drama,6.6,20655,1984,95
1619,48669,Conan the Destroyer,Action,5.9,89536,1984,103
1620,48673,The Cotton Club,Crime,6.6,20912,1984,129
1621,48726,Dreamscape,Action,6.3,19595,1984,99
1622,48731,Dune,Action,6.2,191080,1984,137
1623,48741,Electric Dreams,Comedy,6.4,10924,1984,95
1624,48757,The Falcon and the Snowman,Biography,6.8,13950,1985,131
1625,48759,Falling in Love,Drama,6.5,16652,1984,106
1626,48778,Firestarter,Action,6.1,39327,1984,114
1627,48789,Footloose,Drama,6.6,100494,1984,107
1628,48790,The Element of Crime,Crime,6.7,12080,1984,104
1629,48801,Friday the 13th: The Final Chapter,Horror,6.0,65364,1984,91
1630,48822,Ghostbusters,Action,7.8,481006,1984,105
1631,48836,Gremlins,Comedy,7.3,270750,1984,106
1632,48838,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure,6.4,22270,1984,143
1633,48866,The Hit,Crime,7.0,10992,1984,98
1634,48890,The Ice Pirates,Action,5.6,12612,1984,94
1635,48901,Indiana Jones and the Temple of Doom,Action,7.5,562216,1984,118
1636,48910,Double Trouble,Action,7.1,12605,1984,99
1637,48927,Johnny Dangerously,Comedy,6.5,17442,1984,90
1638,48952,The Karate Kid,Action,7.3,267427,1984,126
1639,48957,Nausicaä of the Valley of the Wind,Adventure,8.0,194679,1984,117
1640,48963,The Killing Fields,Biography,7.8,63022,1984,141
1641,48974,Wheels on Meals,Action,7.0,16762,1984,100
1642,48984,The Last Starfighter,Action,6.7,49166,1984,100
1643,49063,Missing in Action,Action,5.5,18023,1984,101
1644,49075,Moscow on the Hudson,Comedy,6.5,14066,1984,115
1645,49081,The Muppets Take Manhattan,Adventure,6.9,24032,1984,94
1646,49096,The Natural,Drama,7.4,56713,1984,138
1647,49108,Night of the Comet,Comedy,6.3,26542,1984,95
1648,49109,A Nightmare on Elm Street,Horror,7.4,287277,1984,91
1649,49111,1984,Drama,7.0,86585,1984,113
1650,49139,Once Upon a Time in America,Crime,8.3,404091,1984,229
1651,49168,"Paris, Texas",Drama,8.1,137432,1984,145
1652,49175,A Passage to India,Adventure,7.3,22796,1984,164
1653,49188,Phenomena,Crime,6.7,32639,1985,116
1654,49189,The Philadelphia Experiment,Adventure,6.1,17864,1984,102
1655,49199,Places in the Heart,Drama,7.4,15143,1984,111
1656,49204,Police Academy,Comedy,6.7,147271,1984,96
1657,49207,The Pope of Greenwich Village,Action,6.6,10748,1984,121
1658,49224,Purple Rain,Drama,6.5,25986,1984,111
1659,49245,Red Dawn,Action,6.3,67874,1984,114
1660,49251,Repo Man,Comedy,6.8,44731,1984,92
1661,49254,Revenge of the Nerds,Comedy,6.6,61400,1984,90
1662,49264,Romancing the Stone,Action,6.9,110643,1984,106
1663,49267,Ronia: The Robber's Daughter,Adventure,7.3,12890,1984,126
1664,49273,Runaway,Action,5.9,15804,1984,100
1665,49307,Sexmission,Adventure,7.5,15477,1984,122
1666,49331,"Silent Night, Deadly Night",Horror,5.8,21771,1984,79
1667,49338,Sixteen Candles,Comedy,7.0,134124,1984,93
1668,49350,A Soldier's Story,Crime,7.2,12325,1984,101
1669,49360,Splash,Comedy,6.3,88025,1984,111
1670,49366,Star Trek III: The Search for Spock,Action,6.7,89845,1984,105
1671,49368,Starman,Romance,7.0,56507,1984,115
1672,49373,Stop Making Sense,Documentary,8.7,23579,1984,88
1673,49379,Stranger Than Paradise,Comedy,7.4,42860,1984,89
1674,49384,Streets of Fire,Action,6.7,26882,1984,93
1675,49393,Supergirl,Action,4.4,25976,1984,124
1676,49413,The Terminator,Action,8.1,989322,1984,107
1677,49421,This Is Spinal Tap,Comedy,7.9,158288,1984,82
1678,49428,Tightrope,Crime,6.3,20526,1984,114
1679,49435,Top Secret!,Comedy,7.2,80588,1984,90
1680,49459,The NeverEnding Story,Adventure,7.3,167912,1984,102
1681,49521,The Woman in Red,Comedy,6.0,19143,1984,87
1682,49551,What Have I Done to Deserve This?,Comedy,7.1,11932,1984,101
1683,49575,After Hours,Comedy,7.6,93579,1985,97
1684,49592,American Ninja,Action,5.5,18220,1985,95
1685,49613,Asterix Versus Caesar,Adventure,6.8,11260,1985,79
1686,49623,Back to the Future,Adventure,8.5,1426754,1985,116
1687,49641,Better Off Dead,Comedy,7.1,53149,1985,97
1688,49654,The Black Cauldron,Action,6.3,44482,1985,80
1689,49668,Brazil,Drama,7.8,220545,1985,132
1690,49669,The Breakfast Club,Comedy,7.8,467295,1985,97
1691,49672,Brewster's Millions,Comedy,6.5,46418,1985,102
1692,49696,Cat's Eye,Comedy,6.3,30207,1985,94
1693,49712,A Chorus Line,Drama,6.2,12628,1985,118
1694,49722,Clue,Comedy,7.3,120589,1985,94
1695,49725,Cocoon,Comedy,6.7,72472,1985,117
1696,49727,Code of Silence,Action,6.1,10517,1985,100
1697,49729,The Color Purple,Drama,7.7,102948,1985,154
1698,49732,Commando,Action,6.7,185651,1985,90
1699,49753,D.A.R.Y.L.,Family,6.3,15111,1985,99
1700,49765,Day of the Dead,Horror,7.1,78957,1985,101
1701,49773,Death Wish 3,Action,5.8,18935,1985,90
1702,49778,Demons,Horror,6.6,29192,1985,88
1703,49782,Desperately Seeking Susan,Comedy,6.2,28437,1985,104
1704,49830,The Emerald Forest,Action,6.9,11929,1985,114
1705,49835,Enemy Mine,Action,6.8,54259,1985,108
1706,49847,Explorers,Adventure,6.4,25166,1985,109
1707,49849,F/X,Action,6.7,24466,1986,109
1708,49868,Flesh+Blood,Adventure,6.7,21899,1985,126
1709,49870,Fletch,Comedy,6.9,60796,1985,98
1710,49881,Friday the 13th: A New Beginning,Horror,4.8,48691,1985,92
1711,49883,Fright Night,Horror,7.1,87144,1985,106
1712,49896,Ghoulies,Comedy,4.2,11316,1984,81
1713,49902,Girls Just Want to Have Fun,Comedy,6.0,13805,1985,90
1714,49909,The Goonies,Adventure,7.7,322142,1985,114
1715,49913,Gotcha!,Action,6.2,10026,1985,101
1716,49944,The Official Story,Drama,7.7,11600,1985,112
1717,49945,Hobgoblins,Comedy,2.2,12885,1988,88
1718,49990,Into the Night,Action,6.4,14588,1985,115
1719,49992,Invasion U.S.A.,Action,5.5,12354,1985,107
1720,49998,Jagged Edge,Drama,6.5,18346,1985,108
1721,50005,The Jewel of the Nile,Action,6.1,65584,1985,106
1722,50008,Police Story,Action,7.5,46515,1985,100
1723,50021,Just One of the Guys,Comedy,6.5,19729,1985,100
1724,50041,King Solomon's Mines,Action,5.2,16344,1985,100
1725,50043,Kiss of the Spider Woman,Drama,7.3,18975,1985,120
1726,50062,Ladyhawke,Adventure,6.9,54584,1985,121
1727,50066,The Last Dragon,Action,6.8,19102,1985,109
1728,50072,Legend,Adventure,6.3,78700,1985,94
1729,50073,The Legend of Billie Jean,Action,6.7,13149,1985,96
1730,50083,Lifeforce,Action,6.1,33793,1985,101
1731,50092,Lost in America,Comedy,7.0,11043,1985,91
1732,50104,Mad Max Beyond Thunderdome,Action,6.2,160746,1985,107
1733,50111,The Man with One Red Shoe,Comedy,5.7,17622,1985,92
1734,50123,Mask,Biography,7.2,34684,1985,120
1735,50153,Mishima: A Life in Four Chapters,Biography,7.9,16247,1985,120
1736,50154,Missing in Action 2: The Beginning,Action,5.3,10156,1985,100
1737,50155,My Life as a Dog,Comedy,7.6,23782,1985,101
1738,50194,National Lampoon's European Vacation,Adventure,6.2,75424,1985,95
1739,50205,A Nightmare on Elm Street 2: Freddy's Revenge,Horror,5.5,85039,1985,87
1740,50213,"No Retreat, No Surrender",Action,5.6,20237,1986,85
1741,50237,Once Bitten,Comedy,5.6,19085,1985,94
1742,50249,When Father Was Away on Business,Drama,7.7,10662,1985,136
1743,50253,Out of Africa,Biography,7.2,91776,1985,161
1744,50262,Pale Rider,Drama,7.3,69940,1985,115
1745,50276,Pee-wee's Big Adventure,Adventure,7.1,63091,1985,91
1746,50297,Police Academy 2: Their First Assignment,Comedy,5.8,62687,1985,87
1747,50312,Prizzi's Honor,Comedy,6.7,28342,1985,130
1748,50321,The Purple Rose of Cairo,Comedy,7.6,58643,1985,82
1749,50334,The Quiet Earth,Drama,6.7,29111,1985,91
1750,50342,Rambo: First Blood Part II,Action,6.5,193703,1985,96
1751,50343,Ran,Action,8.2,149340,1985,160
1752,50346,Re-Animator,Comedy,7.1,77519,1985,84
1753,50347,Real Genius,Comedy,6.9,40909,1985,108
1754,50352,Red Sonja,Action,5.1,47595,1985,89
1755,50357,Remo Williams: The Adventure Begins,Action,6.4,14994,1985,121
1756,50362,The Return of the Living Dead,Comedy,7.3,76289,1985,91
1757,50363,Return to Oz,Adventure,6.8,33473,1985,113
1758,50371,Rocky IV,Drama,6.9,241632,1985,91
1759,50381,Runaway Train,Action,7.2,36107,1985,111
1760,50397,Vagabond,Drama,7.6,15429,1985,105
1761,50398,Santa Claus,Adventure,6.3,17275,1985,107
1762,50428,Shoah,Documentary,8.7,11408,1985,566
1763,50430,Silver Bullet,Horror,6.4,34948,1985,95
1764,50431,Silverado,Action,7.2,53532,1985,133
1765,50452,Spies Like Us,Adventure,6.4,55506,1985,102
1766,50455,St. Elmo's Fire,Drama,6.4,51175,1985,108
1767,50472,The Stuff,Comedy,5.9,20761,1985,87
1768,50473,Subway,Thriller,6.5,17601,1985,104
1769,50475,Summer Rental,Comedy,6.3,19924,1985,87
1770,50478,The Sure Thing,Comedy,7.0,23745,1985,95
1771,50501,Teen Wolf,Comedy,6.1,64743,1985,91
1772,50520,To Live and Die in L.A.,Action,7.3,45971,1985,116
1773,50527,The Toxic Avenger,Action,6.2,36569,1984,82
1774,50571,Vampire Hunter D,Action,7.0,19775,1985,80
1775,50585,A View to a Kill,Action,6.3,110894,1985,131
1776,50590,Vision Quest,Drama,6.7,11461,1985,107
1777,50593,Volunteers,Adventure,5.5,11551,1985,107
1778,50615,Weird Science,Comedy,6.6,104611,1985,94
1779,50622,When the Wind Blows,Animation,7.7,14367,1986,84
1780,50631,Witness,Crime,7.3,112290,1985,112
1781,50644,Year of the Dragon,Action,6.8,19442,1985,134
1782,50651,Young Sherlock Holmes,Adventure,6.8,24716,1985,109
1783,50676,Crocodile Dundee,Adventure,6.7,122897,1986,97
1784,50682,Betty Blue,Drama,7.3,24739,1986,119
1785,50688,84 Charing Cross Road,Biography,7.4,12132,1987,100
1786,50700,About Last Night,Comedy,6.3,18789,1986,113
1787,50712,Aliens,Action,8.4,831450,1986,137
1788,50727,An American Tail,Adventure,6.9,60994,1986,80
1789,50739,April Fool's Day,Horror,6.1,19863,1986,89
1790,50743,Armed and Dangerous,Action,5.7,13780,1986,88
1791,50746,Asterix in Britain,Adventure,7.1,13367,1986,79
1792,50748,At Close Range,Crime,6.9,19987,1986,116
1793,50757,Back to School,Comedy,6.7,38940,1986,96
1794,50785,Big Trouble in Little China,Action,7.2,164800,1986,99
1795,50793,Black Widow,Crime,6.4,11851,1987,102
1796,50801,Blue Velvet,Crime,7.7,239783,1986,120
1797,50847,Children of a Lesser God,Drama,7.2,19768,1986,119
1798,50852,Chopping Mall,Horror,5.6,19670,1986,77
1799,50861,Class of Nuke 'Em High,Comedy,5.6,10395,1986,85
1800,50863,Clockwise,Comedy,6.6,14508,1986,96
1801,50867,Cobra,Action,5.8,84767,1986,87
1802,50869,The Color of Money,Drama,7.0,99666,1986,119
1803,50884,Critters,Comedy,6.1,42174,1986,86
1804,50885,Crossroads,Drama,7.1,19126,1986,99
1805,50906,The Delta Force,Action,5.7,23602,1986,125
1806,50909,Demons 2,Horror,5.9,13104,1986,92
1807,50935,Down and Out in Beverly Hills,Comedy,6.2,21080,1986,103
1808,50936,Down by Law,Comedy,7.6,58096,1986,107
1809,50980,Ferris Bueller's Day Off,Comedy,7.8,410931,1986,103
1810,50988,Flight of the Navigator,Adventure,6.9,54701,1986,90
1811,50991,The Fly,Drama,7.6,221060,1986,96
1812,50999,Friday the 13th Part VI: Jason Lives,Horror,6.0,56430,1986,86
1813,51001,From Beyond,Horror,6.6,34654,1986,85
1814,51032,The Golden Child,Action,6.0,62855,1986,94
1815,51043,The Great Mouse Detective,Adventure,7.1,58107,1986,74
1816,51049,Gung Ho,Comedy,6.3,14783,1986,111
1817,51055,Hannah and Her Sisters,Comedy,7.8,80848,1986,107
1818,51067,Heartbreak Ridge,Drama,6.8,51592,1986,130
1819,51068,Heartburn,Comedy,6.1,13303,1986,108
1820,51077,Highlander,Action,7.0,156492,1986,116
1821,51080,The Hitcher,Mystery,7.2,57910,1986,97
1822,51086,Hoosiers,Drama,7.4,56089,1986,114
1823,51089,House,Comedy,6.1,32372,1985,93
1824,51090,Howard the Duck,Action,4.8,53975,1986,110
1825,51106,Come and See,Drama,8.3,119263,1985,142
1826,51125,Invaders from Mars,Horror,5.5,11734,1986,100
1827,51127,Iron Eagle,Action,5.6,16923,1986,117
1828,51134,Jean de Florette,Drama,8.1,29023,1986,120
1829,51149,Jumpin' Jack Flash,Comedy,6.0,21673,1986,105
1830,51166,The Karate Kid Part II,Action,6.2,107996,1986,113
1831,51174,Kin-dza-dza!,Comedy,7.8,15031,1986,135
1832,51191,Labyrinth,Adventure,7.3,161612,1986,101
1833,51206,Legal Eagles,Comedy,6.0,13062,1986,116
1834,51221,Little Shop of Horrors,Comedy,7.1,93326,1986,94
1835,51229,Armour of God,Action,6.9,23921,1986,88
1836,51238,Lucas,Comedy,6.9,18645,1986,100
1837,51258,Manhunter,Crime,7.2,90005,1986,120
1838,51262,Manon of the Spring,Drama,8.0,25427,1986,113
1839,51267,Matador,Drama,6.9,13807,1986,110
1840,51270,Maximum Overdrive,Action,5.4,39279,1986,98
1841,51293,The Mission,Adventure,7.4,70114,1986,125
1842,51301,Mona Lisa,Crime,7.3,20159,1986,104
1843,51304,The Money Pit,Comedy,6.4,66204,1986,91
1844,51316,The Mosquito Coast,Adventure,6.6,33073,1986,117
1845,51324,My Beautiful Laundrette,Comedy,6.8,18511,1985,97
1846,51346,The Name of the Rose,Drama,7.7,125474,1986,130
1847,51356,Night of the Creeps,Comedy,6.7,28391,1986,88
1848,51359,9½ Weeks,Drama,5.9,46420,1986,117
1849,51380,The Sacrifice,Drama,7.9,34373,1986,149
1850,51386,One Crazy Summer,Comedy,6.4,18108,1986,93
1851,51425,Peggy Sue Got Married,Comedy,6.4,43497,1986,103
1852,51438,Pirates,Action,6.0,10057,1986,121
1853,51443,Platoon,Drama,8.1,466379,1986,120
1854,51454,Police Academy 3: Back in Training,Comedy,5.4,51362,1986,83
1855,51455,Poltergeist II: The Other Side,Horror,5.7,32422,1986,91
1856,51463,Pretty in Pink,Comedy,6.7,94120,1986,97
1857,51469,Psycho III,Horror,5.5,18093,1986,93
1858,51490,Raw Deal,Action,5.6,40482,1986,106
1859,51492,The Green Ray,Drama,7.6,11682,1986,99
1860,51508,River's Edge,Crime,6.8,22849,1986,99
1861,51511,A Room with a View,Drama,7.2,51614,1985,117
1862,51516,Running Scared,Action,6.5,16966,1986,107
1863,51518,Ruthless People,Comedy,6.9,32253,1986,93
1864,51526,Salvador,Drama,7.3,24777,1986,122
1865,51556,She's Gotta Have It,Comedy,6.8,17416,1986,84
1866,51564,Short Circuit,Comedy,6.6,69836,1986,98
1867,51569,Sid and Nancy,Biography,7.0,36552,1986,112
1868,51585,Something Wild,Comedy,6.9,23219,1986,114
1869,51591,SpaceCamp,Adventure,5.8,16610,1986,107
1870,51599,Stand by Me,Adventure,8.1,478764,1986,89
1871,51601,Star Trek IV: The Voyage Home,Adventure,7.3,95687,1986,119
1872,51621,Tampopo,Comedy,7.9,25965,1985,114
1873,51630,Castle in the Sky,Adventure,8.0,195351,1986,124
1874,51639,The Texas Chainsaw Massacre 2,Comedy,5.6,42856,1986,101
1875,51645,Three Amigos!,Comedy,6.5,90886,1986,104
1876,51652,Top Gun,Action,7.0,542670,1986,110
1877,51656,The Transformers: The Movie,Action,7.2,44245,1986,84
1878,51659,Troll,Comedy,4.6,12612,1986,82
1879,51722,Wildcats,Comedy,6.1,15614,1986,106
1880,51741,The Wraith,Action,5.9,21313,1986,93
1881,51759,A Better Tomorrow,Action,7.4,27926,1986,95
1882,51767,Youngblood,Drama,6.2,16807,1986,110
1883,51800,Crocodile Dundee II,Action,5.7,63786,1988,111
1884,51801,*batteries not included,Comedy,6.6,39852,1987,107
1885,51804,Project A 2,Action,7.0,12330,1987,101
1886,51813,Adventures in Babysitting,Adventure,6.9,53258,1987,102
1887,51825,Allan Quatermain and the Lost City of Gold,Action,4.6,11338,1986,99
1888,51831,Amazon Women on the Moon,Comedy,6.2,13223,1987,85
1889,51832,American Ninja 2: The Confrontation,Action,5.0,10512,1987,90
1890,51843,Angel Heart,Horror,7.2,102499,1987,113
1891,51852,StageFright,Drama,6.6,10448,1987,90
1892,51866,Au Revoir Les Enfants,Drama,8.0,38132,1987,104
1893,51872,Babette's Feast,Drama,7.8,23595,1987,103
1894,51874,Baby Boom,Comedy,6.4,21645,1987,110
1895,51878,Bad Taste,Comedy,6.5,50986,1987,91
1896,51884,Barfly,Comedy,7.1,23273,1987,100
1897,51900,Beverly Hills Cop II,Action,6.6,146565,1987,103
1898,51908,The Big Easy,Comedy,6.5,14957,1986,102
1899,51913,Blind Date,Comedy,6.0,25630,1987,95
1900,51921,Bloodsport,Action,6.8,101561,1988,92
1901,51938,The Brave Little Toaster,Adventure,7.2,29091,1987,90
1902,51940,Broadcast News,Comedy,7.3,36318,1987,133
1903,51954,Can't Buy Me Love,Comedy,6.8,45285,1987,94
1904,51970,Cherry 2000,Action,5.6,11438,1987,99
1905,52006,Creepshow 2,Fantasy,6.1,30476,1987,92
1906,52013,Cry Freedom,Biography,7.4,15198,1987,157
1907,52051,Death Wish 4: The Crackdown,Action,5.5,12279,1987,99
1908,52074,Dirty Dancing,Drama,7.1,276226,1987,100
1909,52085,Dolls,Horror,6.3,14111,1986,77
1910,52096,Dragnet,Comedy,6.0,39552,1987,106
1911,52098,Drowning by Numbers,Comedy,7.1,11655,1988,118
1912,52111,Eddie Murphy: Raw,Comedy,7.6,21699,1987,93
1913,52124,Empire of the Sun,Drama,7.7,141179,1987,153
1914,52130,Ernest Goes to Camp,Comedy,5.5,13226,1987,92
1915,52137,Evil Dead II,Comedy,7.7,194011,1987,84
1916,52149,Fatal Attraction,Drama,6.9,109476,1987,119
1917,52152,Dragons Forever,Action,7.1,10288,1988,102
1918,52165,Flowers in the Attic,Drama,5.8,11969,1987,93
1919,52170,The Fourth Protocol,Thriller,6.5,11991,1987,119
1920,52180,Full Metal Jacket,Drama,8.2,840850,1987,116
1921,52190,The Gate,Fantasy,6.1,21495,1987,85
1922,52203,"Good Morning, Vietnam",Biography,7.3,163511,1987,121
